gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
1502559691	aae308f4-9f9c-4cdd-b4ef-c026f48be551	ad51f969-b32e-427d-8b5d-10451b8ed046	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Scaptotrigona	Scaptotrigona tatacoensis		SPECIES	Scaptotrigona tatacoensis Engel, 2022	Scaptotrigona Scaptotrigona tatacoensis		CO	Villavieja, Desierto de la Tatacoa	Huila	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862	3.216667	-75.166667							2006-01-04	4	1	2006	12195639	12195639	PRESERVED_SPECIMEN	KU	SEMC	1516841		Engel, Michael	2022-01-01T00:00:00	CC_BY_4_0		Florez, J	Paratype		2026-01-16T06:02:40.689Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID
1502559689	aae308f4-9f9c-4cdd-b4ef-c026f48be551	22eb15c3-2e6f-47c2-b57a-fd635f2fc11e	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Scaptotrigona	Scaptotrigona ederi		SPECIES	Scaptotrigona ederi Engel, 2022	Scaptotrigona Scaptotrigona ederi		CO	Santa Marta Finca Monte Bello	Magdalena	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862	11.150528	-74.221167			10.0	0.0			2005-10-05	5	10	2005	12201806	12201806	PRESERVED_SPECIMEN	KU	SEMC	1516843		Engel, Michael	2022-01-01T00:00:00	CC_BY_4_0		Palacios, E			2026-01-16T06:02:48.892Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID
1502559681	aae308f4-9f9c-4cdd-b4ef-c026f48be551	9db54dcc-95ad-420f-9853-6a3b08a3eeee	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Scaptotrigona	Scaptotrigona tatacoensis		SPECIES	Scaptotrigona tatacoensis Engel, 2022	Scaptotrigona Scaptotrigona tatacoensis		CO	Villavieja, Desierto de la Tatacoa	Huila	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862	3.216667	-75.166667							2006-01-04	4	1	2006	12195639	12195639	PRESERVED_SPECIMEN	KU	SEMC	1516839		Engel, Michael	2022-01-01T00:00:00	CC_BY_4_0		Florez, J	Paratype		2026-01-16T06:02:40.472Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID
1141861305	aae308f4-9f9c-4cdd-b4ef-c026f48be551	79114fda-c5c6-40ab-9ae2-ab27da6ea043	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Scaptotrigona	Scaptotrigona gonzalezi		SPECIES	Scaptotrigona gonzalezi Engel, 2022	Scaptotrigona Scaptotrigona gonzalezi		CO	Bolivar	Cauca	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862									2010			2010	12184909	12184909	PRESERVED_SPECIMEN	KU	SEMC	1457251		Engel, Michael	2022-01-01T00:00:00	CC_BY_4_0		Gomez, D.	Holotype		2026-01-16T06:02:53.356Z		
1141861284	aae308f4-9f9c-4cdd-b4ef-c026f48be551	0f844d89-e91a-4842-98a1-22c0647c8eae	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Scaptotrigona	Scaptotrigona gonzalezi		SPECIES	Scaptotrigona gonzalezi Engel, 2022	Scaptotrigona Scaptotrigona gonzalezi		CO	Patia	Cauca	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862	2.16667	-77.08333	301.0						2010-06-04	4	6	2010	12184909	12184909	PRESERVED_SPECIMEN	KU	SEMC	1457252		Engel, Michael	2022-01-01T00:00:00	CC_BY_4_0		Zambrano, G.	Paratype		2026-01-16T06:02:48.443Z		GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID
1141861270	aae308f4-9f9c-4cdd-b4ef-c026f48be551	49150b38-8348-409d-afbe-d1e350fbc250	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Scaptotrigona	Scaptotrigona gonzalezi		SPECIES	Scaptotrigona gonzalezi Engel, 2022	Scaptotrigona Scaptotrigona gonzalezi		CO	Patia	Cauca	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862	2.16667	-77.08333	301.0						2011-04-28	28	4	2011	12184909	12184909	PRESERVED_SPECIMEN	KU	SEMC	1457250		Engel, Michael	2022-01-01T00:00:00	CC_BY_4_0		Bolanoz, I.			2026-01-16T06:02:45.062Z		GEODETIC_DATUM_ASSUMED_WGS84
1141861185	aae308f4-9f9c-4cdd-b4ef-c026f48be551	508e7157-3a3e-427c-b730-7838c3b9a946	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Scaptotrigona	Scaptotrigona magdalenae		SPECIES	Scaptotrigona magdalenae Engel, 2022	Scaptotrigona Scaptotrigona magdalenae		CO	unspecified	Tolima	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862	4.26	-74.545433			460.0	0.0			2011-12-21	21	12	2011	12173678	12173678	PRESERVED_SPECIMEN	KU	SEMC	1456768		Engel, Michael	2022-01-01T00:00:00	CC_BY_4_0		Gonzalez, Victor	Paratype		2026-01-16T06:02:51.941Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1141861181	aae308f4-9f9c-4cdd-b4ef-c026f48be551	a450e239-5e9f-4216-9c83-2bdb45b1c274	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Scaptotrigona	Scaptotrigona magdalenae		SPECIES	Scaptotrigona magdalenae Engel, 2022	Scaptotrigona Scaptotrigona magdalenae		CO	unspecified	Tolima	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862	4.26	-74.545433			460.0	0.0			2011-12-21	21	12	2011	12173678	12173678	PRESERVED_SPECIMEN	KU	SEMC	1456765		Engel, Michael	2022-01-01T00:00:00	CC_BY_4_0		Gonzalez, Victor			2026-01-16T06:02:54.210Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1141861178	aae308f4-9f9c-4cdd-b4ef-c026f48be551	4b24c233-59ae-4915-bd9a-fb0047a039e6	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Scaptotrigona	Scaptotrigona magdalenae		SPECIES	Scaptotrigona magdalenae Engel, 2022	Scaptotrigona Scaptotrigona magdalenae		CO	unspecified	Tolima	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862	4.26	-74.545433			460.0	0.0			2011-12-21	21	12	2011	12173678	12173678	PRESERVED_SPECIMEN	KU	SEMC	1456770		Engel, Michael	2022-01-01T00:00:00	CC_BY_4_0		Gonzalez, Victor	Paratype		2026-01-16T06:02:36.895Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1141861176	aae308f4-9f9c-4cdd-b4ef-c026f48be551	116c40bb-aa1e-4e65-b455-73feefe6c356	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Scaptotrigona	Scaptotrigona magdalenae		SPECIES	Scaptotrigona magdalenae Engel, 2022	Scaptotrigona Scaptotrigona magdalenae		CO	unspecified	Tolima	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862	4.26	-74.545433			460.0	0.0			2011-12-21	21	12	2011	12173678	12173678	PRESERVED_SPECIMEN	KU	SEMC	1456772		Engel, Michael	2022-01-01T00:00:00	CC_BY_4_0		Gonzalez, Victor	Paratype		2026-01-16T06:02:41.301Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1141861170	aae308f4-9f9c-4cdd-b4ef-c026f48be551	57cd321b-4970-43e7-beaa-3253c6608a45	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Scaptotrigona	Scaptotrigona magdalenae		SPECIES	Scaptotrigona magdalenae Engel, 2022	Scaptotrigona Scaptotrigona magdalenae		CO	unspecified	Tolima	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862	4.26	-74.545433			460.0	0.0			2011-12-21	21	12	2011	12173678	12173678	PRESERVED_SPECIMEN	KU	SEMC	1456759		Engel, Michael	2022-01-01T00:00:00	CC_BY_4_0		Gonzalez, Victor	Paratype		2026-01-16T06:02:40.690Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1141861168	aae308f4-9f9c-4cdd-b4ef-c026f48be551	7c96b991-86d1-41a6-ba5b-c8dac984fded	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Scaptotrigona	Scaptotrigona magdalenae		SPECIES	Scaptotrigona magdalenae Engel, 2022	Scaptotrigona Scaptotrigona magdalenae		CO	unspecified	Tolima	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862	4.26	-74.545433			460.0	0.0			2011-12-21	21	12	2011	12173678	12173678	PRESERVED_SPECIMEN	KU	SEMC	1456754		Engel, Michael	2022-01-01T00:00:00	CC_BY_4_0		Gonzalez, Victor	Paratype		2026-01-16T06:02:53.362Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1141861167	aae308f4-9f9c-4cdd-b4ef-c026f48be551	a48691b7-1fb4-40f4-8096-95c49cf60148	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Scaptotrigona	Scaptotrigona magdalenae		SPECIES	Scaptotrigona magdalenae Engel, 2022	Scaptotrigona Scaptotrigona magdalenae		CO	unspecified	Tolima	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862	4.26	-74.545433			460.0	0.0			2011-12-21	21	12	2011	12173678	12173678	PRESERVED_SPECIMEN	KU	SEMC	1456766		Engel, Michael	2022-01-01T00:00:00	CC_BY_4_0		Gonzalez, Victor	Paratype		2026-01-16T06:02:50Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1141861166	aae308f4-9f9c-4cdd-b4ef-c026f48be551	47628b1c-d32c-4433-8730-608994df2f91	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Scaptotrigona	Scaptotrigona magdalenae		SPECIES	Scaptotrigona magdalenae Engel, 2022	Scaptotrigona Scaptotrigona magdalenae		CO	unspecified	Tolima	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862	4.26	-74.545433			460.0	0.0			2011-12-21	21	12	2011	12173678	12173678	PRESERVED_SPECIMEN	KU	SEMC	1456769		Engel, Michael	2022-01-01T00:00:00	CC_BY_4_0		Gonzalez, Victor	Paratype		2026-01-16T06:02:36.197Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1141861161	aae308f4-9f9c-4cdd-b4ef-c026f48be551	e408b14b-2d26-47e1-8471-a0878ab12bb4	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Scaptotrigona	Scaptotrigona magdalenae		SPECIES	Scaptotrigona magdalenae Engel, 2022	Scaptotrigona Scaptotrigona magdalenae		CO	unspecified	Tolima	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862	4.26	-74.545433			460.0	0.0			2011-12-21	21	12	2011	12173678	12173678	PRESERVED_SPECIMEN	KU	SEMC	1456767		Engel, Michael	2022-01-01T00:00:00	CC_BY_4_0		Gonzalez, Victor	Paratype		2026-01-16T06:02:48.633Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1141861160	aae308f4-9f9c-4cdd-b4ef-c026f48be551	6e971ec9-4279-41ef-aa88-a18d32758fa0	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Scaptotrigona	Scaptotrigona magdalenae		SPECIES	Scaptotrigona magdalenae Engel, 2022	Scaptotrigona Scaptotrigona magdalenae		CO	unspecified	Tolima	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862	4.26	-74.545433			460.0	0.0			2011-12-21	21	12	2011	12173678	12173678	PRESERVED_SPECIMEN	KU	SEMC	1456771		Engel, Michael	2022-01-01T00:00:00	CC_BY_4_0		Gonzalez, Victor	Paratype		2026-01-16T06:02:45.801Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1141861159	aae308f4-9f9c-4cdd-b4ef-c026f48be551	982849d1-6ec0-45c8-8ab7-478a5ed3a475	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Scaptotrigona	Scaptotrigona magdalenae		SPECIES	Scaptotrigona magdalenae Engel, 2022	Scaptotrigona Scaptotrigona magdalenae		CO	unspecified	Tolima	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862	4.26	-74.545433			460.0	0.0			2011-12-21	21	12	2011	12173678	12173678	PRESERVED_SPECIMEN	KU	SEMC	1456756		Engel, Michael	2022-01-01T00:00:00	CC_BY_4_0		Gonzalez, Victor	Paratype		2026-01-16T06:02:48.406Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1141861158	aae308f4-9f9c-4cdd-b4ef-c026f48be551	7e243d5a-2e05-4221-aa3a-475361bd11a6	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Scaptotrigona	Scaptotrigona magdalenae		SPECIES	Scaptotrigona magdalenae Engel, 2022	Scaptotrigona Scaptotrigona magdalenae		CO	unspecified	Tolima	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862	4.26	-74.545433			460.0	0.0			2011-12-21	21	12	2011	12173678	12173678	PRESERVED_SPECIMEN	KU	SEMC	1456745		Engel, Michael	2022-01-01T00:00:00	CC_BY_4_0		Gonzalez, Victor	Paratype		2026-01-16T06:02:41.513Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1141861157	aae308f4-9f9c-4cdd-b4ef-c026f48be551	8486662a-69d0-4447-b682-e2acb2cf335d	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Scaptotrigona	Scaptotrigona magdalenae		SPECIES	Scaptotrigona magdalenae Engel, 2022	Scaptotrigona Scaptotrigona magdalenae		CO	unspecified	Tolima	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862	4.26	-74.545433			460.0	0.0			2011-12-21	21	12	2011	12173678	12173678	PRESERVED_SPECIMEN	KU	SEMC	1456773		Engel, Michael	2022-01-01T00:00:00	CC_BY_4_0		Gonzalez, Victor	Paratype		2026-01-16T06:02:37.203Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1141861156	aae308f4-9f9c-4cdd-b4ef-c026f48be551	1e5c4b39-9280-4e6d-ac9e-3b8b6ed0ceba	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Scaptotrigona	Scaptotrigona magdalenae		SPECIES	Scaptotrigona magdalenae Engel, 2022	Scaptotrigona Scaptotrigona magdalenae		CO	unspecified	Tolima	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862	4.26	-74.545433			460.0	0.0			2011-12-21	21	12	2011	12173678	12173678	PRESERVED_SPECIMEN	KU	SEMC	1456736		Engel, Michael	2022-01-01T00:00:00	CC_BY_4_0		Gonzalez, Victor	Paratype		2026-01-16T06:02:48.777Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1141861155	aae308f4-9f9c-4cdd-b4ef-c026f48be551	7197571d-a479-41e7-baec-81c1d5109a01	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Scaptotrigona	Scaptotrigona magdalenae		SPECIES	Scaptotrigona magdalenae Engel, 2022	Scaptotrigona Scaptotrigona magdalenae		CO	unspecified	Tolima	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862	4.26	-74.545433			460.0	0.0			2011-12-21	21	12	2011	12173678	12173678	PRESERVED_SPECIMEN	KU	SEMC	1456762		Engel, Michael	2022-01-01T00:00:00	CC_BY_4_0		Gonzalez, Victor	Paratype		2026-01-16T06:02:43.196Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1141861154	aae308f4-9f9c-4cdd-b4ef-c026f48be551	db7acb30-733d-4e8d-ab64-79b57b39c795	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Scaptotrigona	Scaptotrigona magdalenae		SPECIES	Scaptotrigona magdalenae Engel, 2022	Scaptotrigona Scaptotrigona magdalenae		CO	unspecified	Tolima	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862	4.26	-74.545433			460.0	0.0			2011-12-21	21	12	2011	12173678	12173678	PRESERVED_SPECIMEN	KU	SEMC	1456758		Engel, Michael	2022-01-01T00:00:00	CC_BY_4_0		Gonzalez, Victor	Paratype		2026-01-16T06:02:37.719Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1141861153	aae308f4-9f9c-4cdd-b4ef-c026f48be551	6919c321-028f-42c2-a93a-82ed20eba0aa	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Scaptotrigona	Scaptotrigona magdalenae		SPECIES	Scaptotrigona magdalenae Engel, 2022	Scaptotrigona Scaptotrigona magdalenae		CO	unspecified	Tolima	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862	4.26	-74.545433			460.0	0.0			2011-12-21	21	12	2011	12173678	12173678	PRESERVED_SPECIMEN	KU	SEMC	1456749		Engel, Michael	2022-01-01T00:00:00	CC_BY_4_0		Gonzalez, Victor	Paratype		2026-01-16T06:02:45.416Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1141861152	aae308f4-9f9c-4cdd-b4ef-c026f48be551	2a1d89cc-6fc0-4156-b328-aed5d33fb3c1	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Scaptotrigona	Scaptotrigona magdalenae		SPECIES	Scaptotrigona magdalenae Engel, 2022	Scaptotrigona Scaptotrigona magdalenae		CO	unspecified	Tolima	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862	4.26	-74.545433			460.0	0.0			2011-12-21	21	12	2011	12173678	12173678	PRESERVED_SPECIMEN	KU	SEMC	1456744		Engel, Michael	2022-01-01T00:00:00	CC_BY_4_0		Gonzalez, Victor	Paratype		2026-01-16T06:02:47.156Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1141861151	aae308f4-9f9c-4cdd-b4ef-c026f48be551	af84e794-24da-4cd9-8ad1-53d7c490668f	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Scaptotrigona	Scaptotrigona magdalenae		SPECIES	Scaptotrigona magdalenae Engel, 2022	Scaptotrigona Scaptotrigona magdalenae		CO	unspecified	Tolima	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862	4.26	-74.545433			460.0	0.0			2011-12-21	21	12	2011	12173678	12173678	PRESERVED_SPECIMEN	KU	SEMC	1456747		Engel, Michael	2022-01-01T00:00:00	CC_BY_4_0		Gonzalez, Victor	Paratype		2026-01-16T06:02:40.722Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1141861150	aae308f4-9f9c-4cdd-b4ef-c026f48be551	985f5305-826f-49c4-9d85-3d94cd69ee7b	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Scaptotrigona	Scaptotrigona magdalenae		SPECIES	Scaptotrigona magdalenae Engel, 2022	Scaptotrigona Scaptotrigona magdalenae		CO	unspecified	Tolima	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862	4.26	-74.545433			460.0	0.0			2011-12-21	21	12	2011	12173678	12173678	PRESERVED_SPECIMEN	KU	SEMC	1456755		Engel, Michael	2022-01-01T00:00:00	CC_BY_4_0		Gonzalez, Victor	Paratype		2026-01-16T06:02:43.310Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1141861148	aae308f4-9f9c-4cdd-b4ef-c026f48be551	015d9700-7114-40ac-83d1-9a0c66c375c0	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Scaptotrigona	Scaptotrigona magdalenae		SPECIES	Scaptotrigona magdalenae Engel, 2022	Scaptotrigona Scaptotrigona magdalenae		CO	unspecified	Tolima	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862	4.26	-74.545433			460.0	0.0			2011-12-21	21	12	2011	12173678	12173678	PRESERVED_SPECIMEN	KU	SEMC	1456752		Engel, Michael	2022-01-01T00:00:00	CC_BY_4_0		Gonzalez, Victor			2026-01-16T06:02:46.055Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1141861147	aae308f4-9f9c-4cdd-b4ef-c026f48be551	cf3baf2f-d625-4416-8011-a588137de447	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Scaptotrigona	Scaptotrigona magdalenae		SPECIES	Scaptotrigona magdalenae Engel, 2022	Scaptotrigona Scaptotrigona magdalenae		CO	unspecified	Tolima	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862	4.26	-74.545433			460.0	0.0			2011-12-21	21	12	2011	12173678	12173678	PRESERVED_SPECIMEN	KU	SEMC	1456751		Engel, Michael	2022-01-01T00:00:00	CC_BY_4_0		Gonzalez, Victor	Paratype		2026-01-16T06:02:40.740Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1141861146	aae308f4-9f9c-4cdd-b4ef-c026f48be551	2d6a10fb-f824-4975-aa5a-abc385a93048	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Scaptotrigona	Scaptotrigona magdalenae		SPECIES	Scaptotrigona magdalenae Engel, 2022	Scaptotrigona Scaptotrigona magdalenae		CO	unspecified	Tolima	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862	4.26	-74.545433			460.0	0.0			2011-12-21	21	12	2011	12173678	12173678	PRESERVED_SPECIMEN	KU	SEMC	1456760		Engel, Michael	2022-01-01T00:00:00	CC_BY_4_0		Gonzalez, Victor			2026-01-16T06:02:47.320Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1141861144	aae308f4-9f9c-4cdd-b4ef-c026f48be551	1991207a-5a37-49d6-ab30-c549ad705830	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Scaptotrigona	Scaptotrigona magdalenae		SPECIES	Scaptotrigona magdalenae Engel, 2022	Scaptotrigona Scaptotrigona magdalenae		CO	unspecified	Tolima	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862	4.26	-74.545433			460.0	0.0			2011-12-21	21	12	2011	12173678	12173678	PRESERVED_SPECIMEN	KU	SEMC	1456740		Engel, Michael	2022-01-01T00:00:00	CC_BY_4_0		Gonzalez, Victor	Paratype		2026-01-16T06:02:32.454Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1141861142	aae308f4-9f9c-4cdd-b4ef-c026f48be551	625cf932-022a-4703-b523-363fc6b1f6a1	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Scaptotrigona	Scaptotrigona magdalenae		SPECIES	Scaptotrigona magdalenae Engel, 2022	Scaptotrigona Scaptotrigona magdalenae		CO	unspecified	Tolima	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862	4.26	-74.545433			460.0	0.0			2011-12-21	21	12	2011	12173678	12173678	PRESERVED_SPECIMEN	KU	SEMC	1456737		Engel, Michael	2022-01-01T00:00:00	CC_BY_4_0		Gonzalez, Victor	Paratype		2026-01-16T06:02:51.014Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1141861141	aae308f4-9f9c-4cdd-b4ef-c026f48be551	d6757494-39b8-4e4a-b1e2-873428c6c978	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Scaptotrigona	Scaptotrigona magdalenae		SPECIES	Scaptotrigona magdalenae Engel, 2022	Scaptotrigona Scaptotrigona magdalenae		CO	unspecified	Tolima	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862	4.26	-74.545433			460.0	0.0			2011-12-21	21	12	2011	12173678	12173678	PRESERVED_SPECIMEN	KU	SEMC	1456757		Engel, Michael	2022-01-01T00:00:00	CC_BY_4_0		Gonzalez, Victor	Paratype		2026-01-16T06:02:45.981Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1141861140	aae308f4-9f9c-4cdd-b4ef-c026f48be551	fda80c44-f31b-4a63-8a49-abbc6e2cc861	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Scaptotrigona	Scaptotrigona magdalenae		SPECIES	Scaptotrigona magdalenae Engel, 2022	Scaptotrigona Scaptotrigona magdalenae		CO	unspecified	Tolima	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862	4.26	-74.545433			460.0	0.0			2011-12-21	21	12	2011	12173678	12173678	PRESERVED_SPECIMEN	KU	SEMC	1456728		Engel, Michael	2022-01-01T00:00:00	CC_BY_4_0		Gonzalez, Victor	Holotype		2026-01-16T06:02:43.243Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1141861139	aae308f4-9f9c-4cdd-b4ef-c026f48be551	5e8e4459-c354-48ca-8f2e-51fd9205511d	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Scaptotrigona	Scaptotrigona magdalenae		SPECIES	Scaptotrigona magdalenae Engel, 2022	Scaptotrigona Scaptotrigona magdalenae		CO	unspecified	Tolima	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862	4.26	-74.545433			460.0	0.0			2011-12-21	21	12	2011	12173678	12173678	PRESERVED_SPECIMEN	KU	SEMC	1456743		Engel, Michael	2022-01-01T00:00:00	CC_BY_4_0		Gonzalez, Victor	Paratype		2026-01-16T06:02:49.856Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1141861138	aae308f4-9f9c-4cdd-b4ef-c026f48be551	5495eb37-5a20-4161-b39e-54226729db31	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Scaptotrigona	Scaptotrigona magdalenae		SPECIES	Scaptotrigona magdalenae Engel, 2022	Scaptotrigona Scaptotrigona magdalenae		CO	unspecified	Tolima	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862	4.26	-74.545433			460.0	0.0			2011-12-21	21	12	2011	12173678	12173678	PRESERVED_SPECIMEN	KU	SEMC	1456763		Engel, Michael	2022-01-01T00:00:00	CC_BY_4_0		Gonzalez, Victor	Paratype		2026-01-16T06:02:49.817Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1141861137	aae308f4-9f9c-4cdd-b4ef-c026f48be551	eee33d47-9fe8-4449-94d1-b741b1408e0b	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Scaptotrigona	Scaptotrigona magdalenae		SPECIES	Scaptotrigona magdalenae Engel, 2022	Scaptotrigona Scaptotrigona magdalenae		CO	unspecified	Tolima	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862	4.26	-74.545433			460.0	0.0			2011-12-21	21	12	2011	12173678	12173678	PRESERVED_SPECIMEN	KU	SEMC	1456764		Engel, Michael	2022-01-01T00:00:00	CC_BY_4_0		Gonzalez, Victor			2026-01-16T06:02:48.435Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
